ID_TRANSACC,ID_ORIG,ID_DEST,MONTO,FECHA_HORA,ESTADO
442,102551,104395,1663.38,2024-06-25 01:51:34,Confirmada
443,102078,105981,1297.27,2024-10-26 07:13:34,Confirmada
444,100548,103046,1662.5,2025-03-01 13:00:34,Rechazada
445,102196,100023,1349.75,2024-12-15 16:58:34,Confirmada
446,102549,104887,952.95,2025-03-22 11:53:34,Confirmada
447,101346,100431,1288.26,2024-10-10 11:10:34,Confirmada
448,100376,105872,436.92,2024-06-07 03:56:34,Rechazada
449,102631,100271,1364.23,2024-10-16 15:08:34,Confirmada
450,100146,103351,916.21,2024-11-28 03:11:34,Confirmada
451,103186,103554,397.76,2024-12-10 04:31:34,Confirmada
452,100946,102300,532.82,2024-11-03 19:56:34,Confirmada
453,101661,102232,817.35,2025-04-01 06:36:34,Confirmada
454,103773,102762,37.66,2024-12-29 16:41:34,Confirmada
455,102141,104470,1002.09,2025-04-28 01:31:34,Confirmada
456,105101,102012,502.87,2024-11-04 06:17:34,Rechazada
457,105266,104990,1518.39,2024-09-22 20:13:34,Confirmada
458,101400,101889,200.03,2024-10-23 11:16:34,Confirmada
459,103262,100090,691.09,2025-05-19 00:28:34,Confirmada
460,103468,105317,873.45,2025-03-06 13:01:34,Pendiente
461,101206,102658,1736.4,2024-08-12 17:32:34,Confirmada
462,105700,104062,1635.78,2025-01-21 10:33:34,Confirmada
463,100868,104178,1623.07,2025-03-21 10:33:34,Confirmada
464,104141,100048,570.56,2024-06-24 21:31:34,Confirmada
465,105529,105718,573.59,2024-07-11 09:30:34,Confirmada
466,105364,101655,449.17,2024-05-30 12:41:34,Pendiente
467,105621,103169,69.52,2025-03-09 19:56:34,Pendiente
468,100492,101962,1818.28,2025-01-07 13:22:34,Pendiente
469,104395,102036,717.09,2025-05-07 10:32:34,Pendiente
470,103107,102235,630.2,2024-06-02 23:50:34,Confirmada
471,103076,101680,1961.23,2025-03-17 18:01:34,Confirmada
472,100663,103375,678.35,2024-06-13 10:15:34,Pendiente
473,104195,102644,62.67,2025-01-11 23:41:34,Confirmada
474,101846,105459,1069.79,2024-10-21 06:19:34,Confirmada
475,100349,100002,796.57,2024-06-22 14:53:34,Confirmada
476,105792,105312,495.21,2024-10-06 20:17:34,Confirmada
477,102312,103603,1651.22,2024-11-09 15:54:34,Confirmada
478,104005,100866,1822.68,2024-10-06 00:29:34,Confirmada
479,101708,105037,1265.22,2024-12-26 10:19:34,Pendiente
480,104506,103322,1438.03,2024-09-11 05:46:34,Pendiente
481,103299,103414,171.78,2024-10-28 16:29:34,Pendiente
482,103518,102234,160.71,2024-07-03 01:01:34,Rechazada
483,100337,102286,965.49,2024-09-21 00:45:34,Pendiente
484,103118,105944,647.05,2024-10-04 13:18:34,Confirmada
485,103464,100931,1645.77,2024-08-16 06:26:34,Confirmada
486,101689,104789,146.64,2024-09-27 00:05:34,Confirmada
487,101929,102993,232.17,2025-03-22 18:46:34,Pendiente
488,101200,105336,180.89,2024-09-11 06:33:34,Rechazada
489,105764,101087,1611.23,2024-08-23 03:11:34,Confirmada
490,103697,103010,495.83,2024-07-15 03:48:34,Confirmada
491,104796,105274,1615.27,2025-03-17 15:09:34,Confirmada
492,102146,102526,1337.33,2024-08-19 21:35:34,Pendiente
493,100364,100125,14.55,2024-08-11 10:18:34,Confirmada
494,103498,100798,960.55,2024-07-22 20:59:34,Rechazada
495,103858,100150,217.84,2025-02-08 08:04:34,Confirmada
496,101197,105186,1381.56,2024-07-23 08:20:34,Pendiente
497,103439,105345,972.99,2024-12-10 00:39:34,Pendiente
498,102359,103437,1296.41,2024-08-13 19:20:34,Confirmada
499,101659,103357,1123.1,2025-04-01 15:42:34,Pendiente
500,104583,104315,162.52,2025-01-24 00:26:34,Rechazada
501,103950,104968,1324.75,2025-01-19 10:07:34,Confirmada
502,102036,100019,1819.94,2025-02-17 01:17:34,Confirmada
503,103665,102007,1311.01,2025-02-18 01:22:34,Confirmada
504,100033,103420,215.9,2024-10-03 13:05:34,Confirmada
505,105637,105543,1209.57,2025-04-21 00:26:34,Pendiente
506,100975,101061,1194.38,2025-03-08 14:25:34,Pendiente
507,103893,101175,425.98,2024-06-13 13:49:34,Confirmada
508,105353,101197,998.22,2024-10-02 17:21:34,Confirmada
509,101672,100380,787.4,2025-03-23 21:05:34,Pendiente
510,101733,101517,1705.41,2024-09-11 22:28:34,Rechazada
511,105452,101499,965.18,2025-04-05 11:53:34,Confirmada
512,102550,104485,74.44,2024-06-13 10:53:34,Confirmada
513,104349,101974,873.88,2025-02-09 21:34:34,Confirmada
514,105497,101318,93.53,2024-06-02 23:52:34,Confirmada
515,103474,100995,903.66,2024-09-04 10:38:34,Pendiente
516,101574,100814,341.15,2024-08-30 23:57:34,Pendiente
517,103246,103671,1789.07,2024-11-28 18:19:34,Confirmada
518,100854,105813,1286.76,2024-09-08 04:01:34,Confirmada
519,103298,104229,755.77,2024-11-13 10:36:34,Confirmada
520,103923,101400,1357.65,2024-10-06 00:51:34,Rechazada
521,105941,103344,1844.74,2025-05-03 23:01:34,Pendiente
522,101775,105283,366.12,2024-12-05 15:55:34,Confirmada
523,102293,102141,1294.91,2024-10-24 11:00:34,Confirmada
524,102993,100712,360.64,2024-05-30 20:44:34,Confirmada
525,103966,102395,650.63,2024-11-23 07:55:34,Confirmada
526,100756,103323,1559.54,2024-06-09 10:05:34,Confirmada
527,104974,103368,273.31,2024-07-17 08:35:34,Confirmada
528,100071,105842,1787.97,2024-07-26 03:06:34,Confirmada
529,104168,106029,1172.62,2025-01-07 19:18:34,Confirmada
530,102522,101973,1329.52,2024-08-10 03:25:34,Confirmada
531,105300,100294,1789.42,2024-06-05 16:58:34,Confirmada
532,103756,100493,1004.15,2025-02-08 05:33:34,Confirmada
533,103754,100241,497.45,2025-02-28 02:47:34,Confirmada
534,100766,103507,1782.11,2024-06-26 01:59:34,Confirmada
535,100696,105272,291.78,2025-04-20 03:54:34,Pendiente
536,100682,103332,1499.82,2024-08-23 03:28:34,Pendiente
537,103665,102449,573.14,2025-03-29 15:57:34,Pendiente
538,101014,101822,405.04,2024-08-16 19:59:34,Confirmada
539,101911,104211,815.18,2025-05-21 16:51:34,Rechazada
540,104553,105749,1429.69,2024-06-05 08:11:34,Confirmada
541,103840,102914,1355.15,2024-06-05 15:21:34,Pendiente
542,103888,102788,1468.76,2025-04-26 03:36:34,Confirmada
543,104364,100459,1388.35,2024-12-17 13:44:34,Confirmada
544,100228,100521,1048.51,2024-11-23 08:26:34,Rechazada
545,104407,104279,840.06,2024-08-26 10:17:34,Confirmada
546,105981,100017,1131.65,2025-01-27 17:14:34,Confirmada
547,104355,101431,1182.25,2024-11-19 07:16:34,Pendiente
548,104953,102678,1127.82,2024-07-31 22:06:34,Rechazada
549,100726,105992,923.89,2025-04-26 12:48:34,Confirmada
550,101619,100046,385.98,2025-02-24 16:34:34,Confirmada
551,100377,105008,549.98,2024-08-25 05:00:34,Confirmada
552,105790,104300,1336.37,2024-10-05 12:35:34,Pendiente
553,101826,105087,1828.52,2024-10-15 23:43:34,Confirmada
554,105382,100488,1692.74,2025-05-20 02:22:34,Pendiente
555,102549,105792,1114.35,2024-05-23 10:57:34,Rechazada
556,104903,102118,884.79,2024-05-24 10:41:34,Confirmada
557,103295,103543,1284.42,2024-07-06 15:55:34,Pendiente
558,102117,102387,1150.22,2025-02-07 06:24:34,Confirmada
559,101686,102735,1281.01,2025-02-01 13:14:34,Pendiente
560,101684,104903,197.48,2024-05-30 13:02:34,Pendiente
561,103027,103550,1276.23,2024-11-12 04:00:34,Confirmada
562,104360,103646,140.27,2025-02-28 12:08:34,Pendiente
563,104539,103073,128.55,2024-11-14 12:41:34,Confirmada
564,101985,105436,540.8,2024-12-25 13:50:34,Confirmada
565,105488,103654,1177.5,2024-07-03 12:00:34,Pendiente
566,102163,101075,899.96,2024-09-04 07:17:34,Confirmada
567,101290,103350,1242.22,2024-10-06 07:56:34,Pendiente
568,102269,103838,1064.08,2025-04-19 00:05:34,Pendiente
569,105472,105128,1450.52,2025-03-17 00:28:34,Confirmada
570,100293,100576,933.37,2025-01-29 02:23:34,Confirmada
571,100683,102059,1160.15,2024-06-25 07:08:34,Confirmada
572,102762,105827,301.97,2025-02-20 10:16:34,Pendiente
573,102637,104665,681.69,2025-04-14 16:12:34,Confirmada
574,101018,103415,1288.61,2024-09-05 18:10:34,Pendiente
575,101121,101545,1630.08,2025-03-24 11:59:34,Confirmada
576,103146,105747,1847.55,2024-11-19 06:16:34,Confirmada
577,100068,101995,509.48,2024-07-18 01:22:34,Confirmada
578,105237,101967,1922.66,2024-11-19 17:27:34,Confirmada
579,100471,104480,1797.59,2025-05-13 08:05:34,Confirmada
580,103941,105156,1341.61,2024-10-12 13:15:34,Pendiente
581,105378,103952,1986.92,2025-02-10 21:18:34,Confirmada
582,104016,105230,904.99,2025-04-18 23:22:34,Confirmada
583,101444,100774,1033.58,2024-12-20 12:29:34,Confirmada
584,102819,100510,265.72,2025-04-25 09:58:34,Confirmada
585,101450,105588,478.8,2024-06-09 17:27:34,Pendiente
586,104855,101054,1059.03,2025-03-01 19:13:34,Confirmada
587,101725,105124,570.55,2024-09-05 11:50:34,Confirmada
588,103921,102357,750.46,2025-03-04 02:54:34,Confirmada
589,100949,103676,824.21,2025-05-13 15:28:34,Confirmada
590,102082,103917,494.16,2024-07-15 19:58:34,Rechazada
591,100347,105953,1506.84,2025-04-17 16:33:34,Confirmada
592,102382,103945,709.02,2025-02-17 17:42:34,Confirmada
593,101733,104668,1595.96,2024-07-10 01:15:34,Confirmada
594,102815,103497,173.83,2024-09-18 17:54:34,Confirmada
595,102306,104477,1606.41,2024-12-03 04:02:34,Confirmada
596,104079,102804,404.81,2025-02-16 03:02:34,Confirmada
597,100104,102951,1226.55,2024-07-25 03:41:34,Confirmada
598,103200,100375,1288.94,2024-10-23 15:59:34,Pendiente
599,103299,100290,1674.29,2025-02-25 14:11:34,Confirmada
600,103804,101390,42.64,2024-08-24 20:19:34,Pendiente
601,102299,103171,1206.41,2024-09-25 06:26:34,Confirmada
602,102028,102032,1404.84,2025-03-12 06:44:34,Confirmada
603,103707,101384,1645.26,2024-10-16 18:33:34,Rechazada
604,101270,101773,1313.13,2024-09-28 09:54:34,Confirmada
605,101667,104069,1449.88,2025-03-13 00:51:34,Confirmada
606,102221,104121,582.06,2025-01-05 21:23:34,Confirmada
607,102328,102570,744.28,2024-10-24 04:57:34,Confirmada
608,102255,105555,583.56,2025-03-24 09:58:34,Confirmada
609,103988,100240,1412.84,2025-01-31 15:36:34,Confirmada
610,102555,103481,626.43,2024-09-13 02:08:34,Confirmada
611,104090,102703,117.48,2024-05-24 18:29:34,Confirmada
612,100203,100229,493.79,2025-03-16 18:31:34,Pendiente
613,100681,103726,1675.15,2024-09-15 09:26:34,Confirmada
614,101952,100530,1173.68,2024-05-24 14:06:34,Rechazada
615,104444,105813,1681.25,2024-08-24 18:06:34,Confirmada
616,102704,103518,554.24,2024-07-06 21:34:34,Confirmada
617,100723,105066,1096.57,2025-01-20 20:30:34,Pendiente
618,103462,101358,1988.43,2024-07-28 07:18:34,Pendiente
619,102534,100688,1042.29,2024-06-07 10:06:34,Confirmada
620,102100,103083,618.74,2025-01-27 17:54:34,Confirmada
621,105609,100918,1496.42,2024-08-29 08:18:34,Confirmada
622,105663,103442,639.3,2024-08-05 07:34:34,Pendiente
623,105541,102874,321.16,2025-02-09 05:05:34,Confirmada
624,103445,103261,493.85,2025-02-15 05:11:34,Confirmada
625,101764,100632,535.64,2024-06-13 21:12:34,Confirmada
626,104462,105705,1880.16,2024-08-23 10:44:34,Confirmada
627,103417,101246,1126.53,2024-09-27 00:38:34,Confirmada
628,104773,101687,355.68,2025-02-05 01:59:34,Confirmada
629,103334,100337,469.72,2025-03-11 10:50:34,Rechazada
630,105482,105008,321.26,2025-03-01 12:23:34,Confirmada
631,102870,105046,444.21,2024-11-29 02:07:34,Confirmada
632,101052,100655,1615.33,2025-05-16 23:44:34,Confirmada
633,103315,103748,1493.14,2024-11-10 19:52:34,Confirmada
634,103598,105383,813.86,2024-08-06 19:09:34,Pendiente
635,103843,104351,1272.0,2024-12-17 20:16:34,Confirmada
636,102823,100356,1939.9,2024-07-20 19:10:34,Confirmada
637,100424,101547,1781.85,2024-08-05 00:49:34,Confirmada
638,100161,103615,886.19,2025-05-01 08:07:34,Confirmada
639,103187,103963,274.23,2024-06-17 05:35:34,Confirmada
640,102625,101014,96.79,2024-07-18 22:26:34,Confirmada
641,103299,103668,1614.72,2024-12-17 21:29:34,Pendiente
642,102222,102981,1466.94,2024-11-02 04:46:34,Pendiente
643,105963,104456,1563.37,2024-11-20 13:50:34,Confirmada
644,100624,103603,1949.82,2025-04-08 20:50:34,Confirmada
645,102764,103836,239.58,2024-12-02 05:47:34,Confirmada
646,102245,103747,622.72,2025-05-17 02:21:34,Confirmada
647,100117,101552,913.23,2025-03-16 09:56:34,Confirmada
648,104913,100902,1059.72,2024-12-01 07:14:34,Confirmada
649,103938,105388,1300.85,2025-02-12 02:11:34,Pendiente
650,101602,101116,1897.1,2024-12-12 20:37:34,Confirmada
651,101395,103790,611.92,2025-01-14 11:31:34,Confirmada
652,100794,105471,1910.8,2025-04-12 14:57:34,Confirmada
653,103137,100768,623.54,2024-07-06 02:36:34,Confirmada
654,105930,100279,1852.95,2024-06-26 16:19:34,Confirmada
655,100558,101986,1733.28,2024-08-03 08:34:34,Confirmada
656,100851,102168,1904.05,2024-07-27 01:57:34,Confirmada
657,103514,104570,1759.8,2024-10-22 12:26:34,Rechazada
658,103980,100902,1122.73,2024-12-22 14:20:34,Confirmada
659,101392,104930,1204.93,2024-09-14 00:23:34,Confirmada
660,101111,105710,427.03,2025-01-23 03:27:34,Confirmada
661,103404,101030,359.86,2025-03-22 23:10:34,Confirmada
662,100651,106045,1038.9,2025-03-11 08:01:34,Confirmada
663,100696,104775,333.29,2025-01-20 11:36:34,Confirmada
664,104238,105324,1256.41,2025-01-15 13:58:34,Confirmada
665,104223,101840,407.82,2024-09-17 06:55:34,Confirmada
666,100178,102323,160.61,2024-10-10 00:05:34,Confirmada
667,103487,103399,810.04,2024-07-02 07:10:34,Confirmada
668,100942,104025,1605.16,2024-09-10 07:00:34,Confirmada
669,104813,104623,541.24,2024-11-20 19:00:34,Confirmada
670,100707,104117,192.32,2024-06-30 22:48:34,Rechazada
671,100521,100187,1924.01,2025-05-13 08:30:34,Confirmada
672,103342,103275,437.15,2024-06-14 21:20:34,Confirmada
673,101577,104150,410.59,2024-12-23 03:40:34,Confirmada
674,100173,101920,1116.16,2025-03-14 04:32:34,Confirmada
675,101103,101685,1867.26,2024-10-13 12:52:34,Pendiente
676,103708,101272,293.45,2024-06-18 14:11:34,Confirmada
677,100042,100851,996.82,2025-02-10 10:07:34,Pendiente
678,105792,104156,1874.57,2024-12-02 13:18:34,Confirmada
679,102869,101386,1994.57,2025-02-04 12:36:34,Confirmada
680,104807,104940,984.35,2025-02-03 20:29:34,Confirmada
681,103120,102130,1593.51,2025-01-12 13:03:34,Confirmada
682,105559,100026,1892.96,2024-06-01 06:53:34,Pendiente
683,103009,102962,1952.25,2024-12-15 13:01:34,Confirmada
684,105056,101576,1705.54,2025-01-28 21:18:34,Confirmada
685,105478,103371,1841.41,2024-07-13 06:40:34,Confirmada
686,104351,102558,1640.65,2024-09-10 02:03:34,Confirmada
687,103415,102429,1949.09,2024-08-12 23:57:34,Confirmada
688,105605,101658,1777.83,2024-12-29 05:08:34,Confirmada
689,100530,105921,666.85,2025-04-09 00:00:34,Confirmada
690,100337,101677,967.74,2024-07-31 16:27:34,Confirmada
691,104517,102059,1976.09,2025-04-04 19:42:34,Confirmada
692,103723,100098,583.18,2024-06-15 10:59:34,Confirmada
693,101752,101350,767.83,2025-01-06 08:24:34,Pendiente
694,104026,101965,979.92,2024-10-26 04:47:34,Confirmada
695,104870,100903,817.83,2025-02-01 03:22:34,Confirmada
696,104570,102388,625.51,2024-09-24 21:14:34,Confirmada
697,101155,102712,119.86,2025-03-20 04:30:34,Confirmada
698,100646,106010,1322.17,2025-02-05 16:13:34,Confirmada
699,102331,101595,1169.58,2024-10-12 12:48:34,Confirmada
700,102789,102414,898.23,2024-12-09 20:25:34,Confirmada
701,100356,104064,92.05,2025-05-03 07:01:34,Confirmada
702,100405,100471,39.11,2024-06-09 16:23:34,Confirmada
703,101025,102068,1734.78,2024-09-22 10:35:34,Pendiente
704,100526,105597,1383.51,2024-11-25 01:25:34,Confirmada
705,104042,105157,1462.51,2024-05-24 17:04:34,Confirmada
706,104920,102822,432.71,2024-11-18 17:00:34,Confirmada
707,101298,103974,416.02,2024-12-20 20:40:34,Rechazada
708,100592,100836,1281.7,2025-01-03 23:24:34,Confirmada
709,101023,104891,883.54,2024-09-21 23:36:34,Confirmada
710,100487,102760,1824.21,2025-04-11 15:46:34,Confirmada
711,100671,103097,1846.42,2025-02-20 10:07:34,Confirmada
712,105453,103005,1125.7,2024-07-28 00:03:34,Confirmada
713,100093,103000,937.61,2024-09-22 16:22:34,Confirmada
714,100788,104888,895.4,2024-06-11 06:51:34,Confirmada
715,104055,105238,207.88,2025-01-11 06:00:34,Confirmada
716,101311,104550,1090.07,2024-07-17 09:20:34,Confirmada
717,100996,103888,784.06,2025-05-13 06:53:34,Confirmada
718,102956,104190,462.16,2025-03-04 18:28:34,Pendiente
719,103667,101078,1523.37,2025-03-01 10:35:34,Confirmada
720,104025,102771,1940.49,2025-02-17 22:11:34,Confirmada
721,105114,101731,1690.49,2024-09-20 23:19:34,Confirmada
722,102688,100603,731.58,2025-05-19 04:02:34,Pendiente
723,102143,103106,915.58,2024-07-20 17:45:34,Confirmada
724,104293,100041,947.77,2025-01-04 10:46:34,Pendiente
725,105506,105611,44.8,2024-10-29 04:58:34,Confirmada
726,103850,103274,880.71,2025-03-09 18:04:34,Pendiente
727,103171,103013,207.92,2024-07-25 23:04:34,Confirmada
728,105466,101330,290.71,2024-11-18 17:54:34,Confirmada
729,101174,102900,1871.19,2024-07-26 15:03:34,Rechazada
730,105591,101384,541.86,2025-03-19 13:39:34,Rechazada
731,104134,102648,587.28,2024-08-12 12:32:34,Confirmada
732,101563,104369,1551.32,2024-08-19 04:52:34,Pendiente
733,101447,102667,27.67,2024-12-27 05:23:34,Confirmada
734,105243,101599,1178.86,2024-07-17 23:50:34,Rechazada
735,104541,102008,946.93,2024-07-15 22:06:34,Rechazada
736,100718,103029,666.63,2024-07-12 01:45:34,Confirmada
737,105048,103345,1642.01,2024-11-20 16:28:34,Pendiente
738,102861,104665,1852.77,2024-09-15 23:38:34,Confirmada
739,105017,105352,156.81,2025-01-16 07:10:34,Rechazada
740,100647,105505,724.31,2024-08-12 07:05:34,Pendiente
741,102315,101575,1321.56,2025-04-30 17:55:34,Rechazada
742,101930,103065,525.18,2025-04-02 12:09:34,Confirmada
743,100885,102709,295.14,2024-10-05 11:00:34,Confirmada
744,105013,100091,1779.51,2024-10-24 12:23:34,Rechazada
745,100448,104064,1418.84,2024-07-12 21:37:34,Confirmada
746,105277,100213,1788.77,2024-05-24 09:34:34,Confirmada
747,104901,100224,1361.27,2024-11-13 10:35:34,Confirmada
748,105278,101367,1302.27,2024-05-28 03:12:34,Confirmada
749,104050,104466,992.99,2024-07-08 04:32:34,Confirmada
750,102753,102645,166.92,2024-07-23 05:17:34,Confirmada
751,100840,103158,1871.41,2025-02-23 23:15:34,Confirmada
752,100002,103941,975.16,2025-02-09 11:37:34,Pendiente
753,104338,105914,893.53,2024-10-10 13:06:34,Pendiente
754,105644,102582,1243.91,2024-11-29 22:37:34,Pendiente
755,101386,101087,746.35,2025-03-05 15:41:34,Confirmada
756,102344,105764,1354.17,2024-10-18 14:06:34,Confirmada
757,105607,105755,463.98,2024-11-10 00:25:34,Confirmada
758,102424,100681,1418.31,2024-07-04 23:55:34,Rechazada
759,103797,101166,569.5,2024-10-22 09:25:34,Confirmada
760,104135,104299,1211.36,2024-11-10 20:58:34,Confirmada
761,100865,104423,1434.08,2024-09-18 22:51:34,Confirmada
762,102538,105070,594.29,2024-10-15 07:56:34,Confirmada
763,100161,100394,835.51,2025-01-01 07:18:34,Pendiente
764,102465,100568,1602.5,2024-10-25 01:29:34,Rechazada
765,100117,102830,1047.93,2024-08-08 01:07:34,Confirmada
766,102063,100761,88.95,2024-11-09 00:41:34,Confirmada
767,101220,105064,1746.27,2024-06-18 10:58:34,Confirmada
768,104675,105708,340.78,2024-06-28 08:43:34,Confirmada
769,102176,105838,484.29,2024-12-30 15:12:34,Confirmada
770,103173,101348,1814.63,2024-12-09 18:36:34,Confirmada
771,105599,105892,757.59,2025-04-11 04:13:34,Pendiente
772,103338,102012,1750.99,2025-02-01 09:10:34,Rechazada
773,104318,105212,937.88,2024-06-28 17:58:34,Confirmada
774,103993,101790,1748.9,2024-07-05 03:25:34,Confirmada
775,101176,103626,1609.93,2025-05-13 22:14:34,Pendiente
776,101327,102655,143.14,2025-02-08 11:05:34,Confirmada
777,101687,102802,1188.83,2024-10-24 11:43:34,Pendiente
778,101032,100528,142.18,2025-04-02 12:16:34,Confirmada
779,104348,105020,1121.36,2024-09-14 05:19:34,Confirmada
780,102277,102218,1094.79,2025-03-15 01:49:34,Pendiente
781,100303,104672,905.37,2025-02-20 10:05:34,Confirmada
782,102075,105348,1604.81,2025-02-10 15:54:34,Confirmada
783,100513,103768,1525.22,2024-08-06 13:16:34,Confirmada
784,103006,105576,620.78,2025-05-06 00:11:34,Rechazada
785,102274,101369,584.84,2024-11-19 06:39:34,Pendiente
786,100475,101185,1242.45,2025-04-06 22:46:34,Pendiente
787,100572,101169,833.57,2024-12-20 04:29:34,Confirmada
788,104524,103309,1723.63,2024-12-12 08:19:34,Confirmada
789,101248,104620,1380.31,2024-12-15 05:10:34,Pendiente
790,101722,102393,1668.45,2025-01-03 13:41:34,Confirmada
791,102916,103516,1245.95,2025-02-01 20:23:34,Confirmada
792,100084,100362,862.31,2025-03-11 14:03:34,Confirmada
793,105388,104911,691.09,2025-05-06 11:06:34,Confirmada
794,102530,105993,1657.91,2025-05-19 03:26:34,Rechazada
795,105212,102937,424.22,2024-09-25 01:10:34,Pendiente
796,105875,105615,121.6,2024-08-24 12:41:34,Confirmada
797,103659,105815,1001.19,2024-06-07 15:08:34,Confirmada
798,103294,102145,1766.35,2024-06-30 23:33:34,Pendiente
799,103209,105344,966.31,2025-03-23 02:36:34,Confirmada
800,105787,101235,343.79,2024-06-16 18:59:34,Rechazada
801,104044,100427,163.6,2025-04-03 18:28:34,Rechazada
802,103527,101041,468.15,2024-10-01 09:58:34,Confirmada
803,100005,105862,1403.92,2025-04-25 02:45:34,Pendiente
804,103972,101339,624.11,2024-06-11 07:03:34,Confirmada
